id,address,bedroom_nums,bathroom_nums,car_spaces,price,lat,lon,postcode,land_size_m2,price_per_m2,nearest_city,distance_to_nearest_city,avg_price_by_postcode,postcode_avg_price_per_m2
998,"20 Peter Crescent, Batehaven",3.0,1,1.0,650000.0,-33.9729447,150.8701302,2565.0,396.0,1641.4141414141413,Sydney,1258.82271770135,1040020.7551020408,2782.670387218665
999,"29 Darcy Drive, Boorooma",3.0,2,2.0,629000.0,-33.3992483,151.4726512,2261.0,366.0,1718.5792349726776,Sydney,2898.3265351432738,1315426.6804123712,2254.3158158062597
1000,"20B Darwin Street, Beresfield",2.0,1,1.0,575000.0,-33.726511,150.8266538,2770.0,355.0,1619.718309859155,Sydney,1666.6427389544756,1349374.014084507,2434.9284640305023
1001,"73 Onslow Street, Rose Bay",3.0,2,2.0,3135000.0,-35.737583,150.206153,2536.0,308.0,10178.57142857143,Wollongong,21874.276878980127,1235067.569620253,1477.7870011261662
1002,"175 Trafalgar Street, Annandale",3.0,1,1.0,3060000.0,-35.0688549,147.3694293,2650.0,314.0,9745.222929936306,Wollongong,128272.06586852478,1567675.0680628272,2116.189669313961
1003,"24 Kuiper Street, Box Hill",6.0,3,2.0,1580000.0,-32.799229,151.647855,2322.0,341.5,4626.647144948755,Newcastle,334.21647866000046,1064014.1509433961,1682.003456095835
1004,"10 Dartford Street, Stanhope Gardens",3.0,2,2.0,1360000.0,-33.8763599,151.2742899,2029.0,309.3,4397.025541545425,Sydney,42.808391900200164,1360000.0,4397.025541545425
1005,"36 Cahill Street, Beverly Hills",2.0,1,3.0,1335000.0,-33.8757136,151.1749584,2038.0,379.0,3522.427440633245,Sydney,12.27143355520287,1726100.0,5076.201277636729
1006,"95 Regentville Drive, Elizabeth Hills",4.0,2,2.0,1287000.0,-33.6530537,150.9068795,2765.0,384.0,3351.5625,Sydney,1380.0462478394627,1324467.017857143,4058.1045169097524
1007,"98 Russell Road, New Lambton",3.0,2,1.0,1220000.0,-33.7077628,150.9275756,2768.0,323.0,3777.0897832817336,Sydney,1053.016173392018,1252876.3157894737,3144.2497858504926
1008,"3 Cissus Way, Leppington",5.0,3,2.0,1193000.0,-33.9501968,151.0855764,2209.0,386.0,3090.6735751295337,Sydney,219.32968247201347,1543975.0,3220.5006428511215
1009,"57 Stratton Road, Oran Park",4.0,2,2.0,1150000.0,-33.9056073,150.8514068,2171.0,383.0,3002.610966057441,Sydney,1294.4231993953465,1324375.0,3020.9215312651445
1010,"53 Budapest Street, Rooty Hill",4.0,2,2.0,1055000.0,-32.922007,151.7045228,2305.0,360.0,2930.5555555555557,Newcastle,55.53992128837953,1093308.121212121,1961.741312813407
1011,"24 Galara Street, Austral",4.0,2,2.0,1045000.0,-33.9710127,150.8077376,2179.0,275.0,3800.0,Sydney,1716.997971350644,1253365.0634920634,4001.507777344228
1012,"10 Kerr Street, Mayfield",4.0,1,2.0,1007000.0,-34.0137553,150.7472211,2570.0,354.0,2844.632768361582,Wollongong,1927.1366706330239,1086424.8366013071,2243.33443864011
1013,"27 Scott Street, Carrington",3.0,1,2.0,990000.0,-33.7779435,150.8341928,2766.0,339.0,2920.353982300885,Sydney,1489.6031508409183,1209740.7407407407,2330.078393349105
1014,"8 Amy Place, Narellan Vale",3.0,1,1.0,790000.0,-33.9452533,150.7982532,2179.0,361.5,2185.3388658367912,Sydney,1748.0457887113635,1253365.0634920634,4001.507777344228
1015,"2 Hobden Street, Singleton",3.0,2,2.0,660000.0,-32.8960338,151.73652075,2304.0,380.0,1736.842105263158,Newcastle,27.364166530009044,1059861.6666666667,2794.6718376093863
1016,"1/31 Waterworks Road, Rutherford",3.0,2,1.0,655000.0,-32.6652912,152.0144663,2324.0,239.0,2740.5857740585775,Newcastle,1238.260424131367,1334375.0,1669.6352414727983
1017,"1/25 Ashland Street, Alstonville",2.0,1,1.0,545000.0,-34.054413,150.7415258,2567.0,63.0,8650.79365079365,Wollongong,1623.9258987464043,1128332.3880597015,1679.836478025007
1018,"34A Eldon Street, Goulburn",2.0,1,1.0,522000.0,-32.5354963,151.1770865,2330.0,321.0,1626.1682242990655,Newcastle,5152.1982367592855,1226500.0,2140.3460625869843
1019,"3A Gwawley Parade, Miranda",4.0,3,2.0,1900000.0,-32.7157664,151.5396006,2320.0,350.0,5428.571428571428,Newcastle,1017.5718644931544,1161134.328358209,1767.5386973296727
1020,"11A Rawton Avenue, Northmead",4.0,2,1.0,1615000.0,-28.8427317,153.4349992,2477.0,339.0,4764.011799410029,Newcastle,194214.61635645494,914833.3333333334,1058.9329654836367
1021,"81b Lakeside Parade, The Entrance",3.0,2,2.0,1400000.0,-34.7652385,149.7105927,2580.0,341.0,4105.571847507332,Wollongong,15121.88255835537,1738089.0410958903,2703.9829487096345
1022,"56 Ficus Street, The Ponds",4.0,3,2.0,1350000.0,-34.0258226,151.114151,2228.0,250.0,5400.0,Sydney,337.0942911176319,1433142.857142857,2541.659936104596
1023,"11 Planthopper Street, Melonba",5.0,3,2.0,1285000.0,-33.7904221,150.9924249,2152.0,275.0,4672.727272727273,Sydney,531.7790420842425,1141153.8461538462,1598.987687855942
1024,"47 Mulvihill Crescent, Denham Court",5.0,2,2.0,1270000.0,-33.342311,151.4927007,2261.0,375.0,3386.6666666666665,Newcastle,2546.425426414904,1315426.6804123712,2254.3158158062597
1025,"142 Kavanagh Street, Gregory Hills",4.0,3,2.0,1125000.0,-33.7093951,150.8946769,2769.0,399.0,2819.5488721804513,Sydney,1243.9761719762307,1417858.6206896552,3771.647798921952
1026,"19 Courtney Loop, Oran Park",4.0,2,2.0,1075000.0,-33.6997216,150.7920351,2765.0,375.0,2866.6666666666665,Sydney,2026.975021185884,1324467.017857143,4058.1045169097524
1027,"35 Sinclair Parade, Jordan Springs",4.0,2,1.0,985000.0,-33.983404,150.820504,2565.0,303.0,3250.825082508251,Sydney,1642.9640643201046,1040020.7551020408,2782.670387218665
1028,"58 Flynn Circuit, Jordan Springs",4.0,2,2.0,960000.0,-34.0278391,150.7856999,2557.0,315.5,3042.7892234548335,Wollongong,1715.0350300881855,1074412.2807017544,2735.9208383728105
1029,"49 Cascade Street, Katoomba",2.0,1,1.0,801000.0,-33.997052,150.727165,2570.0,371.0,2159.0296495956873,Wollongong,2130.782637289979,1086424.8366013071,2243.33443864011
1030,"60 Journal Street, Nowra",2.0,2,1.0,400000.0,-33.7189757,150.7278476,2747.0,327.0,1223.2415902140672,Sydney,2542.4373433627206,1099060.3846153845,2356.655628067131
1031,"16 Riverbrae Avenue, Riverstone",5.0,3,2.0,1370000.0,-33.7324562,150.7531052,2747.0,300.0,4566.666666666667,Sydney,2267.0332734549793,1099060.3846153845,2356.655628067131
1032,"16 O'Brien Street, Mount Druitt",5.0,3,2.0,1310000.0,-33.712975,150.3089462429325,2780.0,380.6,3441.9337887545976,Sydney,8349.183184905743,1425725.8863636365,1529.8271526287788
1033,"24 Hornet Street (Nirimba Fields), Schofields",4.0,3,2.0,1221000.0,-34.8861657,150.6056804,2541.0,271.3,4500.552893475857,Wollongong,2927.091414006473,1053574.0740740742,1867.6029872474348
1034,"13 Karooah Avenue, Blue Bay",3.0,2,2.0,1100000.0,-33.6797264,150.8821674,2765.0,149.0,7382.5503355704695,Sydney,1427.6456419973792,1324467.017857143,4058.1045169097524
1035,"5A Little Edward Street, Balmain East",4.0,3,1.0,6120000.0,-33.7580474,150.8185913,2770.0,237.0,25822.78481012658,Sydney,1649.1942666245318,1349374.014084507,2434.9284640305023
1037,"1 Brockley Street, Rozelle",3.0,2,2.0,2422000.0,-33.3546217,151.4986142,2261.0,206.0,11757.281553398057,Newcastle,2616.7711101253594,1315426.6804123712,2254.3158158062597
1038,"1B Kirkham Street, Beecroft",3.0,2,2.0,2320000.0,-33.8593215,151.1953919,2041.0,382.0,6073.298429319371,Sydney,2.8327720786025274,2152857.1428571427,7185.163470135726
1039,"21A Margate Street, Ramsgate",4.0,3,3.0,2120000.0,-33.90361104285714,151.1597944142857,2204.0,381.0,5564.304461942257,Sydney,36.62611721719173,1652347.7826086956,5134.250299540844
1040,"5 Wells Street, Annandale",2.0,1,1.0,1925000.0,-33.868377,151.168745,2039.0,227.0,8480.176211453745,Sydney,16.448869540009625,1779857.0,5974.996764539696
1041,"5 Iceton Street, Burwood",3.0,1,2.0,1860000.0,-33.7550114,151.0670443,2119.0,328.8,5656.934306569343,Sydney,331.84529672455875,1672271.4285714286,1892.528946486066
1042,"45 Roslyn Street, Ashbury",2.0,1,2.0,1835000.0,-33.981789,151.1399992,2217.0,379.4,4836.584080126516,Sydney,175.6911500164082,1839312.5,4177.719754345372
1043,"24 Telopea Avenue, Strathfield",3.0,1,2.0,1800000.0,-33.884088,151.172207,2038.0,259.3,6941.766293868106,Sydney,16.096135930019575,1726100.0,5076.201277636729
1044,"1 Anembo Avenue, Georges Hall",5.0,3,3.0,1670000.0,-33.881849,151.1001786,2134.0,283.0,5901.0600706713785,Sydney,120.77756338964574,1666954.5454545454,2837.791830494006
1045,"73A Cantrell Street, Yagoona",5.0,3,2.0,1660000.0,-33.89959,151.11337294999998,2193.0,322.2,5152.079453755432,Sydney,101.50023021708195,1620625.0,3836.217965610116
1046,"8 Ridge Street, Glenwood",4.0,2,2.0,1570000.0,-33.8904132,151.085523,2135.0,361.0,4349.030470914127,Sydney,157.87876143244398,1672756.4102564103,2280.185246440808
1047,"3 Sardinian Street, Box Hill",4.0,3,1.0,1190000.0,-33.9063661,150.9917262,2198.0,251.0,4741.035856573705,Sydney,487.4957031566089,1348714.2857142857,2597.684019043904
1048,"5 Irving Terrace, Middleton Grange",4.0,2,2.0,1135000.0,-33.9101229,151.0123752,2199.0,344.7,3292.7183057731363,Sydney,404.86958919451746,1540000.0,2458.7305269610697
1049,"16A Latty Street, Fairfield",3.0,3,1.0,1000000.0,-33.7339675,150.9372669,2768.0,325.0,3076.923076923077,Sydney,921.8181055186906,1252876.3157894737,3144.2497858504926
1050,"13B Antique Crescent, Woodcroft",3.0,1,2.0,921000.0,-33.6415099,150.8922356,2765.0,250.0,3684.0,Sydney,1521.9062330538216,1324467.017857143,4058.1045169097524
1051,"11A Harrier Place, Claremont Meadows",3.0,1,1.0,855000.0,-33.9203165,150.8420563,2171.0,307.0,2785.016286644951,Sydney,1375.218849619525,1324375.0,3020.9215312651445
1052,"46 Glassop Street, Balmain",4.0,2,2.0,4000000.0,-33.8778008,150.9565872,2165.0,215.0,18604.6511627907,Sydney,639.4477368448603,1384399.7636363637,2914.2834290089822
1053,"59 Morshead Street, North Ryde",4.0,4,2.0,2640000.0,-33.7515778,150.8792291,2767.0,300.0,8800.0,Sydney,1226.8784319965653,1798530.875,3326.67124765083
1054,"10 Park Road, Tighes Hill",3.0,2,2.0,1980000.0,-33.7782909,150.7490708,2747.0,331.0,5981.873111782477,Sydney,2200.028137154633,1099060.3846153845,2356.655628067131
1055,"8 Clarence Road, New Lambton",5.0,2,2.0,1850000.0,-33.854837,151.1735285,2041.0,367.0,5040.871934604905,Sydney,14.745655812506156,2152857.1428571427,7185.163470135726
1056,"27B Milburn Road, Gymea",4.0,3,2.0,1850000.0,-33.793776,151.132505,2113.0,306.0,6045.751633986928,Sydney,115.26072601000503,1659273.9130434783,3468.8539109178087
1057,"32 Anthony Road, West Ryde",3.0,1,1.0,1740000.0,-32.909379,151.748379,2297.0,382.4,4550.209205020921,Newcastle,12.315484819994245,1160342.1666666667,2906.175531709701
1058,"2 Alderney Road, Merrylands",5.0,3,1.0,1600000.0,-32.9071255,151.7164424,2298.0,385.7,4148.301788955147,Newcastle,42.84112848008358,1255176.4705882352,2133.4371544913847
1059,"12 Bugle Circuit, Kellyville",5.0,3,4.0,1500000.0,-34.0295689,151.0861864,2227.0,270.0,5555.555555555556,Sydney,410.03597712172854,1380071.4285714286,2939.2154614674246
1060,"15B Martin Place, Dural",3.0,2,2.0,1465000.0,-33.803799,151.087131,2114.0,314.2,4662.635264162954,Sydney,191.50394562003657,1564400.0,2663.154292007631
1061,"9 Andromeda Parkway, Box Hill",4.0,2,2.0,1340000.0,-33.8308136,150.9713657,2160.0,300.0,4466.666666666667,Sydney,580.5569770145307,1286416.6666666667,2804.419809380923
1062,"11 Swallowtail Street, Melonba",5.0,3,2.0,1340000.0,-33.716593,150.959472,2155.0,296.0,4527.027027027027,Sydney,855.8100043300308,1494372.2525252525,3143.284484883084
1063,"58 Tamarind Drive, Acacia Gardens",4.0,2,2.0,1310000.0,-33.6921165,151.0179865,2158.0,342.0,3830.409356725146,Sydney,678.1791445450361,1381000.0,1896.2245238718701
1064,"23 Freesia Street, Marsden Park",5.0,2,4.0,1283000.0,-33.6505573,150.9050521,2765.0,331.0,3876.132930513595,Sydney,1401.9666075770326,1324467.017857143,4058.1045169097524
1066,"45 Goodison Parade, Marsden Park",5.0,3,2.0,1250000.0,-33.7318516,150.9166294,2763.0,385.0,3246.753246753247,Sydney,1044.1094436692513,1384225.551020408,3524.740615193046
1067,"41 Wildflower Street, Schofields",4.0,2,1.0,1230000.0,-33.687615,150.8089568,2765.0,361.0,3407.202216066482,Sydney,1931.0268201124686,1324467.017857143,4058.1045169097524
1069,"30 Setaria Street, Marsden Park",4.0,2,2.0,1181500.0,-33.712286,150.817177,2765.0,375.0,3150.6666666666665,Sydney,1782.5707932502116,1324467.017857143,4058.1045169097524
1070,"19 Dunstan Drive, Bradbury",5.0,3,2.0,1135000.0,-33.6998213,150.8868009,2762.0,325.0,3492.3076923076924,Sydney,1325.5947055450915,1265639.5531914893,3596.611220078789
1071,"2D Townsend Street, Condell Park",3.0,2,2.0,1120000.0,-33.9559619,150.8965151,2170.0,250.0,4480.0,Sydney,1054.3159047963552,1487109.0107526882,2959.607971479562
1072,"6 East Street, Crescent Head",3.0,1,1.0,1075000.0,-33.6982614,150.8139215,2765.0,342.0,3143.2748538011697,Sydney,1854.075723522267,1324467.017857143,4058.1045169097524
1073,"5/22 Yorston Street, Warners Bay",3.0,2,2.0,1020000.0,-34.0893792,150.8223268,2560.0,236.0,4322.033898305085,Wollongong,1195.374837108749,1120073.6666666667,2215.5624867059896
1074,"40 Peartree Circuit, Werrington",4.0,2,2.0,1020000.0,-33.9222716,151.0027125,2200.0,350.0,2914.285714285714,Sydney,455.376071628151,1460240.0,2359.7921888486812
1075,"15 Durga Crescent, Grantham Farm",4.0,2,2.0,1015000.0,-31.1906846,152.9772102,2440.0,307.1,3305.1123412569195,Newcastle,44496.96804461206,1203791.6666666667,1773.6257791508253
1076,"39 Hinton Loop, Oran Park",3.0,2,1.0,990000.0,-32.9717575,151.6515639,2282.0,234.0,4230.7692307692305,Newcastle,182.44660669455303,1024203.7037037037,1447.1651117776137
1077,"9 Wollemi Circuit, Gregory Hills",4.0,2,1.0,982000.0,-33.7615549,150.7517575,2747.0,308.7,3181.0819565921606,Sydney,2208.466507802752,1099060.3846153845,2356.655628067131
1078,", Jordan Springs",4.0,2,2.0,980000.0,-34.831733,138.652253,5098.0,236.0,4152.542372881356,Wollongong,1500014.9714589803,980000.0,4152.542372881356
1079,"63 Donald Street, Hamilton",2.0,1,1.0,980000.0,-34.001477,150.749874,2570.0,204.0,4803.921568627451,Wollongong,2022.6498740499655,1086424.8366013071,2243.33443864011
1080,"15 Parker Street, Hillsborough",3.0,1,1.0,807500.0,-34.0291173,150.7801068,2557.0,287.0,2813.588850174216,Wollongong,1717.1535852552709,1074412.2807017544,2735.9208383728105
1082,"149 Newcastle Road, Wallsend",3.0,1,2.0,750000.0,-32.9189064,151.742998,2303.0,377.0,1989.3899204244033,Newcastle,13.496938049594876,1202058.8235294118,3200.1265080161575
1084,"18A Bromley Court, Lake Haven",3.0,1,2.0,662500.0,-34.5875283,150.8482293,2529.0,180.0,3680.5555555555557,Wollongong,275.265095393806,1069647.7777777778,2503.927068252577
1085,"16 Bella Vista Close, Orange",3.0,2,2.0,650000.0,-32.9031333,151.6779591,2287.0,337.0,1928.7833827893176,Newcastle,107.4445464169649,1083699.7894736843,1890.996986998705
1086,"10 High Street, Urunga",2.0,1,2.0,620000.0,-32.8773628,151.6958208,2307.0,373.0,1662.1983914209115,Newcastle,93.36312776477337,935333.3333333334,1855.1238220381613
1087,"64 St Elmo Parade, Kingsgrove",5.0,3,3.0,2520000.0,-33.2490385,151.4970503,2263.0,388.0,6494.845360824742,Newcastle,1833.413619723297,1134036.5853658537,1715.646294549277
1088,"20 Mount Carmel Drive, Box Hill",5.0,3,2.0,1615000.0,-33.2476719,149.099104,2800.0,387.0,4173.12661498708,Wollongong,46111.23980425578,1861414.6229508198,2295.159187530352
1089,"26 Rye Avenue, Bexley",3.0,1,2.0,1557000.0,-30.5017112,153.0155907,2455.0,382.1,4074.8495158335513,Newcastle,74099.74567591911,994771.5555555555,1575.4542975339182
1090,"9 Byron Street, Brunswick Heads",2.0,2,1.0,1520000.0,-33.9479603,151.097255,2208.0,337.0,4510.385756676558,Sydney,188.20435121094908,1707049.3333333333,3292.349355782809
1091,"28 Portal Street, Kellyville Ridge",5.0,2,2.0,1470000.0,-33.659903,150.8813181,2765.0,360.3,4079.933388842631,Sydney,1512.1008333662714,1324467.017857143,4058.1045169097524
1092,"36 Margaret Street, Tighes Hill",3.0,1,3.0,1330000.0,-33.9484035,151.1172235,2207.0,306.0,4346.40522875817,Sydney,148.14799064503055,1478859.375,3409.3327637416032
1093,"13 Mulgara Street (Melonba), Marsden Park",5.0,3,2.0,1315200.0,-28.542934,153.5451663,2483.0,275.0,4782.545454545455,Newcastle,223371.00985271714,1096601.9555555556,1433.1386768134096
1094,"54 Canyon Drive, Stanhope Gardens",4.0,2,1.0,1185000.0,-33.7015425,150.9148544,2155.0,360.0,3291.6666666666665,Sydney,1146.7328266561954,1494372.2525252525,3143.284484883084
1095,"10 Candice Crescent, Stanhope Gardens",3.0,2,1.0,1135053.0,-32.906112,151.754802,2297.0,330.0,3439.5545454545454,Newcastle,10.045793479989333,1160342.1666666667,2906.175531709701
1097,"29A Thomas Street, Dudley",4.0,2,1.0,1070000.0,-33.7255729,150.9262961,2768.0,307.0,3485.342019543974,Sydney,1006.0520958962559,1252876.3157894737,3144.2497858504926
1098,"70 Hill Street, Port Macquarie",3.0,2,2.0,950000.0,-33.720676,150.924528,2768.0,393.0,2417.3027989821885,Sydney,1030.35811360003,1252876.3157894737,3144.2497858504926
1099,"141 First Avenue, Sawtell",2.0,1,1.0,935000.0,-33.997614,150.728016,2570.0,354.1,2640.49703473595,Wollongong,2123.127216520016,1086424.8366013071,2243.33443864011
1100,"39 Parkes Street, Oak Flats",4.0,2,1.0,760000.0,-32.9864492,151.7167792,2290.0,356.0,2134.8314606741574,Newcastle,74.2896069328101,1329850.0,1875.5514003443698
1101,"12A Tahnee Street, Sanctuary Point",3.0,2,1.0,645000.0,-31.4388749,152.9211366,2444.0,327.0,1972.4770642201836,Newcastle,35183.27978569607,1282138.2978723405,2674.859450916737
1102,"13A Rickard Street, Concord",4.0,3,2.0,2675000.0,-30.3698522,153.0996985,2452.0,244.0,10963.11475409836,Newcastle,82819.7934996706,1886088.2352941176,2437.799301812908
1103,"6A Read Street, Eastwood",4.0,4,2.0,2258000.0,-34.561187,150.82072,2529.0,353.1,6394.789011611441,Wollongong,230.3095616900114,1069647.7777777778,2503.927068252577
1104,"195 Norton Street, Leichhardt",3.0,1,2.0,2050000.0,-35.0962498,150.6161484,2540.0,221.3,9263.443289652056,Wollongong,5235.273238626163,1206041.075630252,1572.9630625528553
1105,"339B Princes Highway, Sylvania",5.0,3,1.0,1775000.0,-33.8471393,151.1043195,2137.0,320.8,5533.042394014962,Sydney,114.90091304742144,2116166.6666666665,4665.0264267814155
1106,"4 Hathern Street, Leichhardt",3.0,1,2.0,1775000.0,-33.7979661,151.0719348,2122.0,284.5,6239.015817223199,Sydney,238.866395602519,1553812.8421052631,2707.9100538416787
1107,"184 Northbourne Drive, Marsden Park",5.0,3,2.0,1428000.0,-33.8879965,151.1575954,2040.0,295.0,4840.677966101695,Sydney,30.41871273412269,1829104.1666666667,5891.3606006744485
1108,"46 Capella Street, Box Hill",5.0,3,1.0,1190000.0,-34.0179648,151.0909934,2224.0,310.8,3828.8288288288286,Sydney,362.4658916260297,1657071.4285714286,2511.5309085367667
1109,"6 Barbarrosa Road, Edmondson Park",4.0,2,1.0,1080000.0,-33.889209,151.146285,2040.0,272.0,3970.5882352941176,Sydney,43.874175060009335,1829104.1666666667,5891.3606006744485
1110,"7B Stradbroke Avenue, Green Valley",3.0,1,1.0,1075000.0,-33.6995224,150.8199618,2765.0,388.0,2770.618556701031,Sydney,1802.3913984102044,1324467.017857143,4058.1045169097524
1111,"110 Hope Street, Bathurst",3.0,1,2.0,620000.0,-33.6479973,150.9015369,2765.0,360.0,1722.2222222222222,Sydney,1434.7195804891037,1324467.017857143,4058.1045169097524
1112,"1 Belmar Street, Rutherford",3.0,1,1.0,600000.0,-33.962684,150.8671202,2174.0,361.0,1662.0498614958449,Sydney,1259.012209840577,1240473.6842105263,3512.410228070881
1113,"34 Green Street, Telarah",3.0,1,1.0,580000.0,-33.9082897,150.862792,2168.0,324.0,1790.1234567901236,Sydney,1216.272304700898,1146111.8421052631,2181.5286435891912
1114,"120A North Road, Eastwood",5.0,4,3.0,2700000.0,-33.4057213,149.5788543,2795.0,341.3,7910.928801640785,Wollongong,27718.86628962208,1453007.042253521,1782.0840005324908
1115,"4A Harvey Avenue, Padstow",5.0,4,2.0,1830000.0,-32.7179785,151.518327,2320.0,313.4,5839.183152520741,Newcastle,1114.6295289124498,1161134.328358209,1767.5386973296727
1116,"9 Agnew Close, Kellyville",4.0,2,2.0,1650000.0,-32.728441,151.530999,2320.0,334.0,4940.119760479042,Newcastle,1007.6153688199244,1161134.328358209,1767.5386973296727
1117,"7 Windon Avenue, North Kellyville",4.0,2,2.0,1598000.0,-33.7840171,151.0944113,2122.0,379.0,4216.358839050132,Sydney,203.87553520105342,1553812.8421052631,2707.9100538416787
1118,"18 Mintbush Street, Denham Court",5.0,3,2.0,1500000.0,-33.9635206,151.0304978,2211.0,375.0,4000.0,Sydney,409.422187892029,1261565.7142857143,2858.7901973694534
1119,"4b Excelsior Road, Mount Colah",3.0,2,3.0,1440000.0,-33.7193433,150.9621495,2155.0,358.5,4016.73640167364,Sydney,834.2067482514232,1494372.2525252525,3143.284484883084
1120,"187 Abell Road, Marsden Park",4.0,2,2.0,1375000.0,-33.688379,150.9479394,2155.0,364.0,3777.4725274725274,Sydney,1008.6110047337007,1494372.2525252525,3143.284484883084
1121,"31A Fairfield Road, Woodpark",4.0,4,3.0,1205000.0,-33.9750074,150.8186767,2565.0,375.4,3209.909429941396,Sydney,1638.6657431766275,1040020.7551020408,2782.670387218665
1122,"31 Lindsay Street, Hamilton",3.0,1,2.0,1100000.0,-33.6553998,151.1220332,2079.0,206.0,5339.805825242718,Sydney,531.5513974228257,1527738.0952380951,2134.86628527043
1123,"56 India Parade, Rouse Hill",5.0,3,2.0,1050000.0,-33.7014623,150.8134927,2765.0,225.9,4648.074369189907,Sydney,1846.6532457458015,1324467.017857143,4058.1045169097524
1124,"4 Karri Place, Parklea",2.0,1,1.0,916200.0,-33.8427755,150.9632314,2164.0,218.0,4202.752293577982,Sydney,612.2703050621038,1489910.0,2491.911034744595
1125,"7 Botany Street, Gregory Hills",3.0,2,1.0,915000.0,-32.9222703,151.7496712,2303.0,255.0,3588.235294117647,Newcastle,8.73944991529875,1202058.8235294118,3200.1265080161575
1126,"10 Greaves Street, Mayfield East",3.0,1,2.0,855000.0,-33.6862517,150.8957132,2762.0,272.0,3143.3823529411766,Sydney,1316.6056296714548,1265639.5531914893,3596.611220078789
1127,"3/11 The Maindeck, Corlette",2.0,1,1.0,755000.0,-33.7284783,150.9222834,2768.0,317.0,2381.7034700315457,Sydney,1020.6870816645917,1252876.3157894737,3144.2497858504926
1128,"7 Brentwood Drive, Harrington",3.0,2,2.0,742000.0,-34.0354308,150.7831531,2557.0,315.0,2355.5555555555557,Wollongong,1660.4190992825045,1074412.2807017544,2735.9208383728105
1129,"110 Ryan Street, Broken Hill",4.0,1,3.0,195000.0,-32.902984,151.75092,2304.0,387.0,503.8759689922481,Newcastle,13.453290559991878,1059861.6666666667,2794.6718376093863
1130,"564 Chapple Street, Broken Hill",2.0,1,1.0,90000.0,-32.7220742,152.1084571,2315.0,304.0,296.05263157894734,Newcastle,1504.7960018605897,1743206.896551724,2839.8291799237977
1131,"5 Warsaw Street, North Strathfield",5.0,3,2.0,2735000.0,-31.8815172,152.6660444,2427.0,295.0,9271.186440677966,Newcastle,18794.322718672105,1069375.0,2117.2652449067305
1132,"301 Queen Street, Concord West",4.0,3,2.0,2730000.0,-31.9751645,141.4404333,2880.0,319.0,8557.993730407523,Wollongong,953683.2863714929,1752881.1162790698,2886.512411715288
1133,"51 Samuel Terry Avenue, Kensington",3.0,2,1.0,2500000.0,-31.9467856,141.4662631,2880.0,321.0,7788.16199376947,Wollongong,950206.863922092,1752881.1162790698,2886.512411715288
1134,"38 Catherine Street, Leichhardt",3.0,1,2.0,2450000.0,-33.8568311,151.0851236,2137.0,253.0,9683.794466403162,Sydney,155.63032884172543,2116166.6666666665,4665.0264267814155
1135,"31 Joseph Street, Ashfield",6.0,2,2.0,2130000.0,-33.843859,151.086418,2138.0,373.0,5710.455764075067,Sydney,157.2203940500094,2239750.0,5499.166743381342
1136,"11 Wyndham Glade, The Ponds",5.0,2,2.0,1550000.0,-33.907465650000006,151.2138815265625,2033.0,355.5,4360.056258790436,Sydney,15.160228755656131,1450000.0,4188.956700823789
1137,"77 Railway Parade, Condell Park",5.0,3,3.0,1510000.0,-33.8793769,151.1640987,2040.0,350.0,4314.285714285715,Sydney,21.550283353001305,1829104.1666666667,5891.3606006744485
1138,"27 Lawson Avenue, Pemulwuy",4.0,2,2.0,1450000.0,-33.89267646666667,151.12595263333333,2131.0,312.5,4640.0,Sydney,75.16869190755688,1646090.9090909092,4382.844757228439
1139,"11 Antonio Way, Gregory Hills",5.0,3,2.0,1430000.0,-33.693471,150.9130967,2769.0,300.0,4766.666666666667,Sydney,1184.766531718904,1417858.6206896552,3771.647798921952
1140,"5 Dungara Drive, Pemulwuy",4.0,2,2.0,1301500.0,-33.9243086,151.0059568,2200.0,256.8,5068.146417445482,Sydney,444.2966166020286,1460240.0,2359.7921888486812
1141,"15 Sciberras Avenue, Schofields",4.0,2,2.0,1280000.0,-33.824001,150.928919,2145.0,335.0,3820.89552238806,Sydney,806.2045556200289,1273604.5647058825,2654.0249105232115
1142,"1 Howard Close, Green Valley",4.0,2,2.0,1150000.0,-34.0326049,150.7710796,2557.0,368.0,3125.0,Wollongong,1710.6814508016535,1074412.2807017544,2735.9208383728105
1143,"10 Sweetman Circuit, Denham Court",4.0,2,2.0,1140000.0,-33.821974,150.927884,2145.0,354.0,3220.3389830508477,Sydney,813.8763933200432,1273604.5647058825,2654.0249105232115
1144,"33 Putland Street, Grantham Farm",4.0,2,1.0,1070000.0,-33.701565,150.889741,2762.0,388.0,2757.7319587628867,Sydney,1300.8549970601632,1265639.5531914893,3596.611220078789
1145,"6 Dortmund Crescent, Marsden Park",4.0,2,1.0,1050000.0,-33.8963982,150.8614657,2168.0,302.0,3476.82119205298,Sydney,1217.5036089974153,1146111.8421052631,2181.5286435891912
1146,"8 Waxflower Street, Denham Court",3.0,2,1.0,1031000.0,-33.98156,150.821327,2565.0,280.0,3682.1428571428573,Sydney,1632.378663290132,1040020.7551020408,2782.670387218665
1147,"23 Admiral Avenue, Jordan Springs",4.0,2,1.0,1025000.0,-33.6593814,150.8698118,2765.0,330.0,3106.060606060606,Sydney,1591.0838796520327,1324467.017857143,4058.1045169097524
