index,lat,lon,postcode
5003,-33.613087,150.8159336,2756
1063,-33.687615,150.8089568,2765
8945,-28.2344839,153.4984796,2486
5004,-33.8039644,150.7954469,2759
1064,-45.885422,170.526668,
5005,-33.0843786,151.501409,2264
8946,-33.8852043,150.9579094,2166
1065,-33.712286,150.817177,2765
8947,-34.4250641,150.8704158,2500
5006,-34.5880846,150.7866375,2527
1066,-33.6998213,150.8868009,2762
8948,-32.7635725,151.8761235,2318
5007,-33.7977484,150.78473709593015,2759
1067,-33.9559619,150.8965151,2170
5008,-33.3928027,151.4639671,2261
1068,-33.6982614,150.8139215,2765
8949,-28.9515471,153.4597733,2477
1069,-34.0893792,150.8223268,2560
5009,-32.994497,151.66535,2290
8950,-33.468607950000006,150.16790450519818,2790
1070,-33.9222716,151.0027125,2200
5010,-33.383153,151.380213,2250
8951,-30.50061975,151.6710061160604,2350
1071,-31.1906846,152.9772102,2440
5011,-33.743115,150.73212,2747
8952,-32.9036435,151.2871318,2325
1072,-32.9717575,151.6515639,2282
5012,-33.4015402,151.362806,2250
8953,-35.1562202,143.4048929,2735
1073,-33.7615549,150.7517575,2747
5013,-33.2440284,151.4769961,2259
8954,-33.754768,151.108392,2074
5014,-34.5567154,150.3615193,2577
1074,-34.831733,138.652253,5098
8955,-33.71536095,150.37278003271499,2782
1075,-34.001477,150.749874,2570
5015,-33.7183518,150.30776245506098,2780
8956,-33.767759,150.616912,2773
1076,-34.0291173,150.7801068,2557
5016,-32.6043138,149.5905407,2850
8957,-33.3939126,149.5978957,2795
1077,,,
5017,-33.749521,150.735866,2747
8958,-33.7796471,150.6643586,2745
1078,-32.9189064,151.742998,2303
5018,-33.7504002,150.7962835,2770
8959,-34.3955984,150.8668087,2519
1079,42.9823462,-71.4751157,
5019,,,
8960,-33.4039006,149.61009295721652,2795
1080,-34.5875283,150.8482293,2529
5020,-30.1389517,153.1900272,2456
8961,-32.5953487,149.5894088,2850
1081,-32.9031333,151.6779591,2287
5021,-35.743441,150.200768,2536
8962,-36.3645533,148.8235817,2628
1082,-32.8773628,151.6958208,2307
5022,-32.9921,151.58444,2283
8963,-30.351039,153.072789,2452
1083,-33.2490385,151.4970503,2263
5023,-33.713610599999996,150.3065580429008,2780
8964,-30.3518292,153.0924174,2452
1084,-33.2476719,149.099104,2800
5024,-32.272922,148.6209591,2830
8965,35.3295729,-81.8560752,
1085,-30.5017112,153.0155907,2455
5025,-32.2607301,148.6112992,2830
8966,-32.9044474,151.2871264,2325
5026,-28.8053015,153.2980083,2480
1086,-33.9479603,151.097255,2208
8967,-32.2801025,150.890941,2333
5027,-32.7702755,151.7473268,2324
1087,-33.659903,150.8813181,2765
8968,-33.0201196,151.6001314,2283
5028,-35.1532265,147.3741231,2650
1088,-33.9484035,151.1172235,2207
8969,-31.1131168,150.9004073,2340
5029,-31.1156686,150.9037594,2340
1089,-28.542934,153.5451663,2483
8970,-29.7215175,152.9381682,2460
5030,-33.7349189,151.2175935,2085
1090,-33.7015425,150.9148544,2155
8971,-33.9956182,151.1398778,2219
5031,-33.965403,151.0969648,2220
1091,-32.906112,151.754802,2297
8972,-33.753548,151.115098,2074
5032,-33.7726751,150.702263,2750
8973,-28.3502368,153.3935256,2484
1092,51.035637,-2.2902,
5033,-34.0783388,150.8276181,2560
8974,-32.6579914,151.3467588,2335
1093,-33.7255729,150.9262961,2768
8975,-30.458916,152.9037996,2454
1094,-33.720676,150.924528,2768
5034,-33.7531152,150.817138,2770
8976,-33.6823571,150.591228,2777
1095,-33.997614,150.728016,2570
5035,-33.408643,151.34173,2250
8977,-29.6859977,152.9473209,2460
1096,-32.9864492,151.7167792,2290
5036,-33.8708896,151.0947466,2135
8978,-33.4054519,149.5639912,2795
1097,-31.4388749,152.9211366,2444
5037,-33.912185,151.175125,2044
8979,-34.0543458,151.1023142,2228
5038,-33.8287404,151.1240994,2111
1098,-30.3698522,153.0996985,2452
8980,-32.6634382,152.0423085,2324
5039,-33.7644475,150.9853012,2153
1099,-34.561187,150.82072,2529
8981,-33.7311195,151.0111302,2154
5040,-33.7566269,151.19564,2087
1100,-35.0962498,150.6161484,2540
8982,-34.50051,150.4363368,2576
5041,-33.8442342,151.09061925380468,2138
1101,-33.8471393,151.1043195,2137
8983,-32.7024087,151.5387748,2320
5042,-33.9853912,151.1076027,2221
1102,-33.7979661,151.0719348,2122
8984,-32.5965825,149.5826226,2850
5043,-33.762148,150.967885,2153
1103,-33.8879965,151.1575954,2040
8985,-35.9994824,146.3809265,2646
5044,-34.05331,151.1428183,2230
1104,-34.0179648,151.0909934,2224
8986,-33.4837155,150.1346322542069,2790
5045,-33.691397,151.096498,2077
1105,-33.889209,151.146285,2040
8987,-32.8227381,151.4829448,2327
5046,-33.7635422,150.9846595,2153
1106,-33.6995224,150.8199618,2765
8988,-32.1663448,150.8916892,2336
5047,-33.9615941,151.0688877,2210
1107,-33.6479973,150.9015369,2765
8989,-33.448922,151.4299805,2260
5048,-33.8640458,150.93584,2165
1108,-33.962684,150.8671202,2174
8990,-35.341985,150.470908,2539
5049,-33.7699386,151.0274688,2151
1109,-33.9082897,150.862792,2168
8991,-28.732604,153.404945,2480
5050,-33.843188,150.981224,2160
1110,-33.4057213,149.5788543,2795
8992,,,
5051,-33.93824395,151.11086886189764,2207
1111,-32.7179785,151.518327,2320
8993,-32.6639722,152.1560716,2324
5052,-33.7782592,151.0215496,2151
1112,-32.728441,151.530999,2320
8994,-33.393857,149.5569483,2795
5053,-33.7644475,151.0131109,1701
1113,-33.7840171,151.0944113,2122
8995,-33.094761,148.868524,2866
5054,-34.0585571,151.0123976,2233
1114,-33.9635206,151.0304978,2211
8996,-33.3513537,149.9737305,2847
5055,-33.7609251,151.012187,1701
1115,-33.7193433,150.9621495,2155
8997,-33.6695723,150.9296562,2155
5056,-33.9222716,151.0027125,2200
1116,-33.688379,150.9479394,2155
8998,-34.304117,150.931133,2515
5057,-33.3721406,151.4801434,2261
1117,-33.9750074,150.8186767,2565
8999,-32.7707123,151.5917116,2323
5058,-34.050451,151.039972,2232
1118,-33.6553998,151.1220332,2079
5059,-33.725768,151.09291,2076
9000,-35.177052,147.369538,2650
1119,-33.7014623,150.8134927,2765
5060,-33.7623077,150.992156,2153
9001,-33.71617,150.5141,2778
1120,-33.8427755,150.9632314,2164
5061,-33.8680221,150.8673966,2176
9002,-32.8216375,151.4899297,2327
1121,-32.9222703,151.7496712,2303
5062,-33.8641863,150.9558459,2165
9003,-33.526136,149.245165,2799
1122,-33.6862517,150.8957132,2762
5063,-33.7736524,150.8800176,2767
9004,-34.858959,147.5792022,2663
1123,-33.7284783,150.9222834,2768
5064,-33.8777258,150.9499814,2165
9005,-32.8576615,149.9758269,2848
1124,-34.0354308,150.7831531,2557
5065,-32.9694287,151.6384318,2282
9006,-33.73664,151.119779,2074
1125,-32.902984,151.75092,2304
5066,-33.9465448,150.9017633,2170
9007,-33.919086,151.125186,2206
1126,-32.7220742,152.1084571,2315
9008,-33.774618,151.0404695,2118
5067,-33.751656,150.919661,2148
1127,-31.8815172,152.6660444,2427
9009,-33.8784989,150.9462846,2165
5068,-33.7327476,150.8582696,2761
1128,-31.9751645,141.4404333,2880
9010,-31.651331,152.8282664,2443
5069,-34.089891,150.8117797,2560
1129,-31.9467856,141.4662631,2880
9011,-29.641165,152.8318865,2460
5070,-33.730502,150.8112801,2770
1130,-33.8568311,151.0851236,2137
9012,-35.9903391,146.0024227,2647
5071,-32.7702755,151.7473268,2324
1131,-33.843859,151.086418,2138
5072,-28.2898193,153.575115,2487
9013,-33.8748273,151.08816735,2135
1132,-33.907465650000006,151.2138815265625,2033
5073,-33.8840665,151.0755835,2135
9014,-33.6297566,151.3195907,2107
1133,-33.8793769,151.1640987,2040
5074,-33.820829,151.134005,2111
9015,-33.7821766,151.0964671,2122
1134,-33.89267646666667,151.12595263333333,2131
5075,-33.8640876,151.1303132,2046
9016,-33.744335,151.028718,2125
1135,-33.693471,150.9130967,2769
5076,-33.5465092,151.3057447,2256
9017,-33.0857538,151.5246014,2264
1136,-33.9243086,151.0059568,2200
5077,-33.7222211,150.9813271,2154
9018,-35.7932665,150.2228753,2536
9019,-35.0834157,150.5746199,2540
5078,-33.7217192,150.9795056,2154
1137,-33.824001,150.928919,2145
9020,-32.913931,151.574616,2286
5079,-33.4929319,151.4237768,2251
1138,-34.0326049,150.7710796,2557
5080,-33.7408552,150.9672922,2153
1139,-33.821974,150.927884,2145
9021,-30.49986,153.0150113,2455
5081,-28.8068504,153.5847983,2478
1140,-33.701565,150.889741,2762
9022,-31.4534725,152.7302159,2446
5082,-33.7814543,151.0250092,2151
9023,-28.8678388,153.0447965,2470
1141,-33.8963982,150.8614657,2168
5083,-33.438435,151.342428,2250
9024,-30.9787198,150.2532935,2380
1142,-33.98156,150.821327,2565
5084,-33.9116466,150.9608692,2170
9025,-35.7977819,150.2295127,2536
1143,-33.6593814,150.8698118,2765
9026,-30.4866355,153.0093501,2455
5085,-33.9308138,150.9594711,2170
1144,-33.7127851,150.8205635,2765
5086,-33.7433544,150.985043,2153
1145,-33.9880946,150.8147684,2565
9027,-33.5847806,150.710765,2754
5087,-34.3134978,150.9130364,2515
1146,38.910094,-78.163481,
9028,-34.4286252,150.8180846,2526
5088,-33.015159,151.662159,2280
1147,-33.7255352,150.7830249,2760
9029,-35.1525977,147.3562131,2650
5089,-33.8601621,151.0053988,2161
1148,-34.049774,150.8091174,2559
9030,-32.9358122,151.5549526,2278
5090,-33.7874498,150.6868358,2745
1149,-34.0137553,150.7472211,2570
9031,-34.224755,150.582856,2573
1150,-33.7933312,150.7717189,2759
9032,-33.480595300000004,150.14946270367398,2790
5091,-33.3895654,151.4796941,2261
1151,-34.5750551,150.7582717,2527
9033,-33.273748100000006,151.42238157522524,2259
5092,-34.3886964,150.8711312,2519
9034,-30.9937004,150.2481859,2380
1152,-33.749622,150.70619,2750
5093,-34.0842748,150.7907293,2560
9035,-33.756822,151.287684,2099
1153,-31.4658411,152.8528619,2444
5094,-33.7434695,150.928024,2147
1154,-33.2413409,151.46185,2259
9036,-32.8268829,151.3498138,2325
5095,-34.6799993,150.8459039,2533
1155,-31.6358939,152.7238038,2439
5096,-33.3653821,151.4434276,2261
9037,-33.37115,151.3752332,2250
1156,-33.8081159,150.9507701,2146
5097,-34.043632,151.0175943,2233
9038,-32.2879639,150.8956581,2333
1157,-33.8869676,150.8945278,2177
5098,-33.7855088,150.9029006,2148
9039,-32.0944255,152.3438864,2312
1158,-33.8615158,151.1742255,2041
5099,-33.6173679,150.8486888,2756
9040,-30.9867352,150.2388438,2380
1159,-33.9288411,151.0100044,2200
5100,-33.7566406,150.9152871,2148
9041,-33.7371735,151.0060321,2154
1160,-33.9223122,151.1597195,2044
5101,-34.4950998,150.8211251,2530
9042,-33.71400505,150.58794427135922,2777
1161,-33.890639,151.1174073,2131
5102,-33.4315372,151.2867665,2250
9043,-32.9889335,151.6093896,2284
1162,-33.8200177,150.9747821,2145
5103,-34.4793692,150.8716635,2502
9044,-31.8152709,152.6175577,2426
1163,-33.6709054,150.9396363,2155
5104,-33.781622,150.795793,
9045,-33.8066613,150.7950102,2759
1164,-33.9165225,151.1030944,2194
5105,-33.723377299999996,150.3316234560345,2780
9046,-36.068831,146.892064,2640
1165,-33.6679912,150.9100575,2765
5106,-30.2209107,153.1510899,2450
9047,-33.7788022,151.0814933,2121
1166,-33.69867,150.880126,
5107,-33.9142514,150.893969,2168
9048,-28.4945943,153.5406666,2483
1167,-32.9247785,151.7441262,2303
9049,-33.260319,149.102537,2800
5108,-28.213975,153.491307,2486
1168,-33.9504381,151.0247681,2212
9050,-32.6049827,149.5802392,2850
1169,-33.6505573,150.9050521,2765
5109,-28.333244,153.389915,2484
9051,-35.1258393,147.3571774,2650
1170,-33.6654352,150.914209,2765
5110,-32.9939948,151.6433571,2282
9052,-32.8591703,151.3931892,2325
5111,-35.7839429,150.2232094,2536
1171,-32.8870576,151.7321131,2304
1172,-33.827244,151.104873,2112
5112,-35.74595,150.203733,2536
9053,-30.525604,151.649328,2350
1173,-33.7913,151.1096611,2122
9054,-33.3598119,149.9756059,2847
5113,-32.9015369,151.6124366,2285
1174,-33.81436,151.113649,2112
5114,-34.4020865,150.8756051,2500
9055,-32.9321282,151.7526971,2303
1175,-33.7696263,151.2643089,2100
5115,-32.700252,151.506976,2320
9056,-33.9890156,151.0772664,2223
1176,-33.9597729,151.0183265,2212
5116,-30.1160685,153.1902142,2456
9057,-34.181154,150.613644,2571
1177,-34.0175174,150.7826415,2557
5117,-33.4112909,149.6297523,2795
9058,-31.9126662,152.4511376,2430
1178,-33.9121629,151.0591544,2190
5118,-32.807603,151.6560493,2322
9059,-34.7636442,149.7268593,2580
1179,-33.9657031,151.0141992,2212
5119,-31.124234,150.9126998,2340
9060,-28.8197498,153.3189448,2480
1180,-33.7255729,150.9262961,2768
5120,-32.7210832,151.5214082,2320
9061,-34.0245959,150.7379851,2567
1181,-33.3541498,151.4954328,2261
9062,-35.0986162,150.6090573,2540
5121,-31.1384703,150.9564221,2340
1182,-33.902351,150.849888,2171
5122,-34.7502455,149.7193869,2580
9063,-35.737004,150.203447,2536
1183,-33.81813,150.9547947,2145
5123,-32.7760284,151.6377988,2322
9064,-33.25701145,151.5158590176872,2263
1184,-33.7081641,150.8193007,2765
9065,-33.1055493,151.4913477,2264
5124,-36.0301444,146.9201907,2641
1185,-33.0809171,151.6499271,2281
9066,-33.69182015,150.31638834696824,2780
5125,-33.2940216,149.118369,2800
1186,-33.69867,150.880126,
9067,-33.7890575,150.9022468,2148
5126,-33.4051547,149.5993206,2795
1187,-33.964145,150.89893,2167
5127,-33.4051547,149.5993206,2795
9068,-34.5860885,150.5925514,2577
1188,-33.9564431,150.8569356,2174
5128,-34.7592187,149.6967178,2580
1189,-34.4241951,150.882718,2500
9069,-34.7250095,149.7261689,2580
5129,-32.5386238,151.9587534,2425
1190,-34.0248534,150.8539759,2566
9070,-30.506145,151.677845,2350
5130,-30.9867352,150.2388438,2380
1191,-33.700547,150.804024,2765
9071,-32.5509841,148.9557816,2820
5131,-33.8698259,151.0804294,2135
1192,-34.5047396,150.7503076,2530
9072,-28.2397151,153.5011273,2486
5132,-33.792182,151.089822,2122
1193,-33.911049,150.8459179,2171
9073,-28.8249084,153.2142779,2480
5133,-33.9173192,151.1089459,2193
9074,-35.9818622,146.6274145,2643
1194,-33.9985019,150.7284703,2570
5134,-33.9793927,151.0436856,2210
9075,-29.7155976,152.9449016,2460
5135,-34.0315613,151.0296167,2233
1195,-32.920777,151.721673,2305
9076,-33.7921558,151.2071391,2068
5136,-28.1771885,153.5360357,2485
1196,-34.0291173,150.7801068,2557
9077,-34.5299557,150.866318,2528
5137,-33.4384171,151.4029819,2250
1197,-34.0352865,150.7818662,2557
9078,-34.773199,150.6944972,2535
5138,-33.3992483,151.4726512,2261
1198,38.919729,-78.192655,
9079,-30.112889,153.2064457,2456
5139,-34.398288,150.88826,2519
1199,-33.7548808,150.8909745,2148
9080,-35.1007288,150.6171692,2540
5140,-33.947618,150.9472737,2173
1200,-32.7293912,152.1712044,
9081,-33.5539052,150.8499241,2756
5141,-33.4149464,151.450479,2260
1201,-32.920411,151.739569,2303
9082,-35.1430736,147.3623161,2650
5142,-32.9830735,151.7017115,2290
1202,-32.9267417,151.6445865,2285
9083,-32.6575319,151.3680356,2335
5143,-33.2588303,151.4865715,2259
1203,-34.1157435,150.8018589,2560
9084,-32.6660059,151.3507081,2335
5144,-33.7443833,150.738628,2747
1204,-34.7217721,149.7471402,2580
9085,-34.3558096,146.8976417,2665
5145,-33.9067252,151.0566213,2190
1205,-32.7200318,151.520872,2320
9086,-33.650396900000004,150.29597372111655,2785
5146,-33.8148168,150.9546714,2145
1206,-32.7361454,151.5548723,2320
9087,-35.267384,149.436347,2621
5147,-33.3787396,151.3802328,2250
1207,-32.2502269,148.5681949,2830
9088,-29.679611,152.9264913,2460
5148,-33.340513,151.423376,2261
1208,-31.0799861,150.9247953,2340
9089,-32.1782681,152.4923282,2428
5149,-30.2366191,153.1485224,2450
1209,-33.806848,151.134787,2113
9090,-32.7139315,151.8692054,2318
5150,-32.75681505,151.6243616,2322
1210,-33.689987,151.09256,2077
9091,-33.7504313,150.7037614,2750
5151,-33.6932644,150.5501795,2777
1211,42.460882,-76.494952,
9092,-33.6823571,150.591228,2777
5152,-33.2688023,151.4617043,2259
1212,-33.9582658,150.8945888,2170
9093,-33.5300845,150.6271248,2758
5153,-33.148289,151.5402326,2259
1213,-29.4274286,153.3294166,2464
9094,-32.9711023,151.6816047,2290
5154,-33.2458914,151.4964294,2263
1214,-32.7700847,151.5291682,2321
9095,-32.821412,151.496132,2327
5155,-33.2730745,149.1034085,2800
1215,-31.9074863,152.4664464,2430
9096,-28.8246,153.306283,2480
5156,-35.0962498,150.6161484,2540
1216,-33.87826665,151.18131271079272,2037
9097,-36.0084088,146.3756412,2646
5157,-34.9937192,150.7168986,2540
1217,-33.837385,151.057169,2127
9098,-33.69206415,150.59880759390015,2777
5158,-34.8317927,148.9059363,2582
1218,-33.8142154,151.0551687,2115
9099,-33.7814765,150.8239685,2770
5159,-34.0840543,151.1455987,2230
1219,-33.667564,150.909729,2765
9100,-33.7580236,150.6108744,2774
5160,-28.8265426,153.3306889,2480
1220,-33.8874236,150.9159741,2166
9101,-34.5408031,150.3839255,2577
5161,-35.1386501,147.3820907,2650
1221,-32.9404143,151.721249,2289
9102,-28.801759,153.2951016,2480
5162,-34.2885057,150.5742613,2574
1222,-33.6476651,150.9007404,2765
9103,-35.0974123,147.3740667,2650
5163,-32.7204306,151.5224384,2320
1223,-33.8173847,150.9555636,2145
9104,-28.5165591,153.5320715,2483
5164,-30.5131926,151.6865853,2350
1224,-37.784729,144.75787,3026
9105,-34.9958884,150.7211003,2540
5165,-32.248173,150.901124,2333
1225,-33.674467,150.876024,2765
9106,-28.956516,153.467176,2477
5166,-33.4361047,149.5677442,2795
1226,-33.9899571,150.8009709,2179
9107,-34.4571872,149.4713191,2583
5167,-33.4096887,149.5510337,2795
1227,-34.0189758,150.7597722,2570
9108,-33.6630399,151.3211547,2106
5168,-33.28446995,149.079419269097,2800
1228,-33.6953057,150.9033185,2769
9109,-33.528127,150.625946,2758
1229,-33.9386425,150.7931676,2179
9110,-35.3546063,150.46264,2539
5169,-31.863838,152.360051,2429
1230,-34.018796,150.76028,2570
9111,-32.5998962,149.5919581,2850
5170,-35.1375765,147.358894,2650
1231,-33.7576387,150.9020648,2148
9112,-32.822486,151.497309,2327
5171,-35.153636,147.3742399,2650
1232,-34.0889606,150.8126342,2560
9113,-31.8673814,152.3637654,2429
5172,-33.4853094,150.13245040405428,2790
1233,-33.8005972,150.9096421,2148
9114,-31.0988049,150.9069154,2340
5173,-31.064764,152.817123,2440
1234,-34.4950998,150.8211251,2530
9115,-33.7070836,149.8603087,2787
5174,-33.1349737,148.180428,2870
1235,-33.9897848,150.8825719,2564
9116,-33.75929,151.034627,2125
5175,-28.9864215,153.2868506,2471
9117,-28.3391332,153.4009688,2484
1236,-32.967778,151.658588,2282
5176,-33.7576426,151.0980433,2121
9118,-31.4664225,152.7117265680335,2446
1237,-32.9801179,151.6745159,2290
5177,-33.7504885,151.281609,2099
9119,-30.9874244,150.2543969,2380
1238,-33.7682068,151.0670381,2121
5178,-33.8876785,151.0753855,2135
9120,-35.1517069,147.4491501,2651
1239,-33.9093406,151.1214139,2193
5179,-33.7013567,150.9512755,2155
9121,-32.8419502,151.3777607,2325
1240,-33.9609455,151.0493478,2210
5180,-33.7627173,151.0027874,2153
9122,-35.0997462,150.6502276,2540
1241,-33.721452,150.863116,2761
5181,-33.8183684,150.9357727,2145
9123,-31.8884183,152.4717204,2430
1242,-33.6411952,150.8915512,2765
9124,-34.5750015,142.7446453,2737
5182,-33.8713884,150.9996623,2162
1243,-34.0069152,150.7558235,2557
9125,-32.6703062,151.3888448,2334
5183,-33.79773,150.6897806,2745
1244,-33.6435826,150.8852145,2765
9126,-31.1131168,150.9004073,2340
5184,-34.013741,150.739953,2567
9127,-33.923300850000004,151.02728500755575,2200
1245,-33.873127,150.9402245,2165
5185,-33.7544013,150.8838583,2767
1246,-33.8432639,150.9764557,2160
9128,-33.228863,151.538946,2262
5186,-33.444408,151.4303956,2260
1247,-33.9784974,150.8102837,2179
9129,-34.5649026,150.7993927,2527
5187,-33.380036,151.480984,2261
1248,-34.032824,150.769468,2557
9130,-32.834217,151.5124743,2323
5188,-33.7915383,150.8405596,2770
1249,-33.9700674,150.870665,2565
9131,-33.9077331,150.6044896,2752
5189,-33.758488,150.654629,2750
1250,-34.0571606,150.7287045,2570
9132,-31.899096,152.493677,2430
5190,-34.0835436,151.0038304,2233
1251,-34.5656204,150.7482811,2527
9133,-33.643026,151.277848,2105
5191,-33.0168394,151.676003,2280
1252,-30.2762944,153.0927828,2450
9134,-33.7833137,150.7710487,2760
5192,-33.748433,150.9294251,2147
1253,-33.795214,151.0080654,2151
9135,-33.773055,150.820058,2770
1254,-33.8677923,151.042212,2141
5193,-33.749112,150.730513,
9136,-33.714945150000005,150.34511354673245,2780
1255,-33.686379,150.882445,2762
5194,-32.8102106,151.515765,2321
9137,-28.8157435,153.3247232,2480
1256,-33.9273256,150.952354,2170
5195,-34.1034256,150.7879046,2560
9138,-35.9088182,150.0710713,2537
1257,-33.7231762,150.8487324,2761
5196,-33.498922,151.3297885,2256
9139,-33.7814765,150.8239685,2770
5197,-33.809674,150.779657,2759
1258,-33.9243816,150.8556724,2168
9140,-32.8980736,151.6673778,2287
5198,-33.7251683,150.6388518,2774
9141,-33.7375151,151.1707849,2075
1259,-34.0560045,150.7248867,2570
5199,-31.4395123,152.9222491,2444
9142,-34.0776438,150.7881736,2560
1260,-33.9740911,150.8577115,2174
5200,-33.134809,151.5883548,2259
9143,-34.490821,150.438784,2576
1261,39.46013,-77.950073,
5201,-33.3861121,151.3712729,2250
9144,-34.444912,150.44288897779816,2575
1262,-33.758999,150.8164846,2770
5202,-33.2722522,151.4568416,2259
9145,-34.50051,150.4363368,2576
1263,-33.696021,150.8211689,2765
9146,-31.0406713,150.909942,2340
5203,-32.9777339,151.6769591,2290
1264,-34.0466053,150.7473437,2567
9147,-34.220807,150.596094,2573
5204,-32.7284117,152.0371064,2319
1265,-33.718636,150.8985141,2763
9148,-34.0789189,150.5688465,2570
1266,-34.0314955,150.8549171,2566
5205,-33.7746996,150.6831062,2750
9149,-32.9175594,151.6708437,2287
1267,-33.7139337,150.30922441594095,2780
5206,-33.6822692,150.6084255,2777
9150,-32.972757,151.692983,2290
1268,-32.7242234,152.1173104,2315
5207,-33.50899215,151.31249537761107,2257
9151,-33.4945142,150.12502326990193,2790
1269,-31.4661749,152.8544648,2444
5208,-33.7546248,150.9326205,2147
9152,-35.1910959,147.2517415,2652
5209,-33.6377499,150.7925716,2756
1270,-33.26774,151.4302997,2259
5210,-33.7534256,150.7478326,2747
9153,-32.799429,149.9710847,2849
1271,-32.574012,151.1787911,2330
9154,-32.8565677,149.9758188,2848
5211,-33.39733845,151.3659604900397,2250
1272,-34.7532652,149.7039093,2580
9155,43.6881047,-70.3127224,
5212,-33.74777,150.706902,2750
1273,-35.9985348,146.3939962,2646
9156,-33.6474681,151.2795933,2105
5213,-33.74987,150.725223,2747
1274,-33.692869,150.961364,
9157,-33.1139636,151.5526693,2264
5214,-34.5704555,150.7938635,2527
9158,-33.7515932,150.6804842,2750
1275,-33.7006065,150.8986899,2769
5215,-33.7297207,150.60445946660263,2774
9159,-34.2328412,150.6866896,2571
1276,-33.727125,150.91554,2768
5216,-32.9061453,151.6710125,2287
9160,-32.6965175,151.6486372,2320
1277,-33.8905464,150.8576845,2171
5217,-35.3751831,149.2316052,2620
9161,-34.0627251,150.8246356,2560
1278,-33.69867,150.880126,
5218,-34.5127832,150.7784957,2530
9162,-33.71574415,150.42956626128023,2783
1279,-33.6438123,150.889922,2765
5219,-36.0949883,144.7401255,2731
9163,-28.8259375,153.4191851,2477
1280,-33.886541,150.8573006,2171
5220,-32.927054,151.64577,2285
9164,-36.0872183,146.9170513,2640
1281,-33.8961114,151.1478311,2049
5221,-32.708289,151.52514183904427,2320
9165,-33.398354,149.597846,2795
1282,-33.8047456,151.1121629,2112
5222,-32.81101,151.440607,2326
9166,-29.8313002,152.8925972,2460
1283,-34.0407758,151.0972696,2228
5223,-32.712103,151.524593,2320
9167,-28.4750722,152.5470428,2475
1284,-33.934171,151.136145,2207
5224,-32.7349137,151.9894892,2319
9168,-30.9894698,150.4448983,2340
1285,-33.668705,150.909777,
5225,-35.1637924,147.3792384,2650
9169,-33.4290716,151.3571463,2250
1286,-33.80938,151.016323,2150
5226,-29.7188743,152.9296594,2460
5227,-29.6795079,152.9510438,2460
1287,-33.932047,150.932678,2170
9170,-32.6705576,151.3852998,2334
5228,-33.7779429,151.2171384,2087
1288,-33.887762,150.917314,2166
9171,-32.59985,149.5988689,2850
5229,-33.7122041,150.9970182,2156
9172,-31.118588,150.9081206,2340
1289,-33.7841526,150.9665673,2146
5230,-33.724021,151.2175939,2085
9173,-33.701909,149.852279,2787
1290,-33.9675671,151.0537183,2210
5231,-32.9367481,151.7714481,2300
9174,-32.2617528,150.8922715,2333
1291,-33.6591364,150.8647259,2765
5232,-33.4982226,151.3463581,2257
9175,-32.366993,149.540452,2852
1292,-32.9054806,151.7048979,2299
5233,-28.1883517,153.5262333,2485
9176,-28.332286,153.567186,2488
1293,-33.9439921,151.2442192,2035
5234,-33.5871841,150.7039593,2754
9177,-35.0773137,150.686333,2540
1294,-33.79574,151.101897,2112
9178,-28.729045,153.403461,2480
5235,-33.4833695,151.3111983,2256
1295,-33.6895867,150.93207271181097,2155
9179,-33.6766695,150.6067007,2777
5236,-28.49724,153.5397376,2483
1296,-33.7064738,150.9400471485822,2155
9180,-32.937331,151.562831,2278
5237,-34.0588302,151.0105544,2233
1297,-33.7053656,150.8848845,2762
9181,-32.8765744,151.3902692,2325
5238,-34.042500149999995,151.0324193156636,2233
1298,-33.790399,151.057922,2117
9182,-30.9887273,150.2526534,2380
5239,-33.8833262,150.8825893,2176
1299,-33.0522023,151.5936467,2283
5240,-33.1949082,151.574912,2259
9183,-33.738434,151.169393,2075
1300,-33.6414751,150.8993154,2765
5241,-33.8966056,150.9472354,2166
9184,-33.4117317,151.3583198,2250
1301,-33.9402366,150.8496702,2171
5242,-28.2109508,153.5327142,2486
9185,-32.0490474,150.8737306,2337
1302,-33.8715074,151.0390202,2141
5243,-33.7631257,150.6960341,2750
9186,-28.8238641,153.2864535,2480
1303,-33.69867,150.880126,
5244,-28.2238731,153.541741,2486
9187,-32.6607114,151.3493955,2335
1304,-33.9234286,150.827726,2171
5245,-33.7969734,150.7732327,2759
9188,-32.6006797,149.5885021,2850
1305,-33.7341165,150.9189714,2763
5246,-33.7974261,150.7799765,2759
9189,-30.6434384,152.9984968,2448
1306,-33.9718286,150.8055164,2179
5247,-33.755631,150.65947,2750
9190,-29.0754947,153.3485601,2472
1307,-33.7189757,150.7278476,2747
5248,-33.7964641,150.7847179,2759
9191,-34.1010349,141.916097,2648
1308,-33.0700348,151.5910089,2267
5249,-32.9478656,151.7140584,2289
9192,-31.1198177,150.2658948,2381
1309,-32.7517021,152.1678177,
5250,-31.5560023,152.8489886,2445
9193,-28.5101717,152.9628414,2474
1310,-33.7361589,150.7435951,2747
5251,-34.0165407,150.8561438,2566
9194,-33.762448,151.1729992,2071
1311,-33.7290102,150.7551925,2747
5252,-34.5724401,150.8267031,2529
9195,-33.878476,150.8750688,2176
5253,-35.374092,149.2347563,2620
1312,-33.919272,150.827831,2179
9196,-33.782701,150.8939353,2148
5254,-30.2024445,153.1518499,2450
9197,-33.7481835,151.0537967,2119
